transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km,fraude
TXREF-15971,15.87,16.56,259,1,23.0,0
TXREF-15972,23.3,15.25,114,2,0.66,0
TXREF-15973,42.49,9.25,279,1,2.22,0
TXREF-15974,29.9,22.27,263,2,2.29,0
TXREF-15975,34.66,9.9,1087,2,16.18,0
TXREF-15976,44.24,18.37,356,3,8.57,0
TXREF-15977,24.4,11.93,12,5,5.04,0
TXREF-15978,65.8,9.14,900,6,1.18,0
TXREF-15979,27.94,20.79,127,2,38.37,0
TXREF-15980,32.45,9.05,594,1,1.96,0
TXREF-15981,45.16,20.33,124,4,1.6,0
TXREF-15982,40.99,12.05,164,2,0.27,0
TXREF-15983,55.36,12.54,586,2,2.5,0
TXREF-15984,43.74,16.24,616,3,3.69,0
TXREF-15985,48.8,14.19,315,4,3.89,0
TXREF-15986,27.54,17.21,518,2,11.15,0
TXREF-15987,16.13,15.19,140,2,8.13,0
TXREF-15988,12.45,8.65,153,7,9.95,0
TXREF-15989,10.46,21.87,1055,2,1.87,0
TXREF-15990,123.86,14.75,116,4,15.02,0
TXREF-15991,7.08,12.0,767,2,6.8,0
TXREF-15992,82.23,20.64,436,4,4.35,0
TXREF-15993,19.28,15.95,619,3,1.61,0
TXREF-15994,81.8,17.01,594,3,7.74,0
TXREF-15995,7.13,17.13,256,2,13.3,0
TXREF-15996,29.39,12.66,675,3,13.9,0
TXREF-15997,99.18,19.36,348,4,3.83,0
TXREF-15998,58.18,15.01,617,3,13.33,0
TXREF-15999,27.31,12.22,236,4,0.6,0
TXREF-16000,8.59,10.09,86,1,4.7,0
TXREF-16001,13.43,14.08,423,2,26.33,0
TXREF-16002,94.65,15.88,520,3,7.18,0
TXREF-16003,27.09,14.05,451,2,2.18,0
TXREF-16004,33.06,13.42,859,1,0.79,0
TXREF-16005,42.7,14.09,1343,3,2.79,0
TXREF-16006,13.63,13.08,115,3,4.21,0
TXREF-16007,46.68,18.96,149,2,10.11,0
TXREF-16008,25.74,14.86,794,4,10.11,0
TXREF-16009,43.01,17.97,77,5,11.71,0
TXREF-16010,22.96,18.17,206,4,7.91,0
TXREF-16011,11.22,13.37,8,3,10.86,0
TXREF-16012,25.59,22.15,134,2,19.95,0
TXREF-16013,55.22,12.04,74,3,10.78,0
TXREF-16014,46.23,17.02,75,3,8.12,0
TXREF-16015,35.6,14.26,24,1,6.11,1
TXREF-16016,66.46,8.62,307,3,7.99,0
TXREF-16017,30.07,15.98,83,3,5.88,0
TXREF-16018,36.25,8.94,22,2,4.32,0
TXREF-16019,24.64,16.22,496,1,147.1,0
TXREF-16020,69.32,12.48,355,4,2.85,0
TXREF-16021,42.94,14.28,430,2,4.82,0
TXREF-16022,23.31,13.92,1,2,2.25,0
TXREF-16023,11.92,13.53,474,1,66.69,0
TXREF-16024,77.14,14.67,462,5,9.56,0
TXREF-16025,20.37,14.26,1467,2,24.25,0
TXREF-16026,36.67,19.98,813,4,61.32,0
TXREF-16027,189.4,22.86,123,3,10.5,1
TXREF-16028,62.0,14.79,160,2,14.37,1
TXREF-16029,111.06,11.73,618,3,29.76,0
TXREF-16030,23.63,15.22,358,5,4.44,0
TXREF-16031,75.27,17.43,631,5,4.17,0
TXREF-16032,35.49,17.68,172,2,8.17,0
TXREF-16033,45.31,9.25,69,1,4.48,0
TXREF-16034,149.16,11.3,160,3,3.11,0
TXREF-16035,28.48,23.6,638,3,4.85,0
TXREF-16036,35.3,15.34,61,2,9.45,0
TXREF-16037,18.17,20.25,826,2,7.86,0
TXREF-16038,66.0,16.19,347,2,2.54,0
TXREF-16039,23.25,10.88,115,3,3.78,0
TXREF-16040,72.7,15.7,166,1,4.11,0
TXREF-16041,10.61,15.86,391,4,1.49,0
TXREF-16042,51.68,14.68,127,4,6.85,0
TXREF-16043,21.9,14.1,444,1,2.36,0
TXREF-16044,58.91,18.8,1085,3,36.42,0
TXREF-16045,34.48,21.08,131,2,7.86,0
TXREF-16046,23.68,18.86,87,1,8.77,0
TXREF-16047,26.36,15.74,415,2,12.92,0
TXREF-16048,18.87,12.82,575,2,1.97,0
TXREF-16049,63.64,15.45,312,4,8.08,0
TXREF-16050,16.36,18.49,1228,2,4.1,0
TXREF-16051,28.72,19.44,490,1,9.64,0
TXREF-16052,44.64,12.08,147,3,5.21,0
TXREF-16053,111.24,12.96,71,4,3.51,0
TXREF-16054,34.58,14.12,673,1,1.52,0
TXREF-16055,29.24,15.97,325,2,0.6,0
TXREF-16056,42.39,23.97,740,3,20.79,1
TXREF-16057,7.82,19.78,248,2,4.06,0
TXREF-16058,14.69,15.35,431,2,7.25,0
TXREF-16059,26.57,16.5,705,5,6.1,0
TXREF-16060,20.84,13.88,72,1,0.4,0
TXREF-16061,10.99,19.66,64,4,2.54,0
TXREF-16062,64.56,13.34,83,3,10.76,0
TXREF-16063,41.97,11.94,291,3,17.33,0
TXREF-16064,38.51,16.9,9,2,5.81,0
TXREF-16065,21.12,13.82,795,5,1.81,0
TXREF-16066,36.86,14.78,525,1,14.93,0
TXREF-16067,50.42,17.14,848,4,26.1,0
TXREF-16068,28.77,14.44,118,4,7.8,0
TXREF-16069,47.95,13.52,464,3,3.94,0
TXREF-16070,19.63,12.29,689,1,1.92,0
TXREF-16071,37.34,17.4,1037,2,5.59,0
TXREF-16072,79.25,18.31,71,5,12.19,0
TXREF-16073,84.53,13.84,909,3,2.73,0
TXREF-16074,90.55,14.92,607,4,9.13,0
TXREF-16075,42.76,21.15,139,1,2.96,1
TXREF-16076,35.61,17.24,100,5,4.41,0
TXREF-16077,25.2,13.78,177,4,50.28,0
TXREF-16078,9.47,18.4,239,5,1.37,0
TXREF-16079,13.22,13.2,123,4,8.9,0
TXREF-16080,30.85,15.19,31,3,6.91,0
TXREF-16081,32.2,18.3,440,4,5.63,0
TXREF-16082,96.24,20.7,241,3,9.13,0
TXREF-16083,89.72,16.66,1442,2,9.51,0
TXREF-16084,21.24,13.17,202,2,6.53,0
TXREF-16085,62.75,14.37,1093,2,3.6,0
TXREF-16086,24.69,13.15,246,3,11.92,0
TXREF-16087,56.91,17.39,21,2,2.52,0
TXREF-16088,62.2,17.93,271,1,5.82,0
TXREF-16089,85.14,14.47,159,3,9.08,0
TXREF-16090,24.42,14.59,568,2,2.0,0
TXREF-16091,72.26,13.27,81,3,7.03,0
TXREF-16092,9.04,12.38,42,2,1.58,0
TXREF-16093,88.52,14.31,1128,2,8.71,0
TXREF-16094,34.19,14.02,253,5,4.65,0
TXREF-16095,34.72,20.89,219,5,15.01,0
TXREF-16096,8.03,10.93,120,1,4.7,0
TXREF-16097,26.32,18.65,142,3,2.94,0
TXREF-16098,92.38,13.53,128,1,3.14,0
TXREF-16099,25.6,22.04,406,1,6.85,0
TXREF-16100,58.19,10.59,1359,4,3.38,0
TXREF-16101,35.69,21.22,8,2,8.44,0
TXREF-16102,74.82,10.93,18,2,35.26,0
TXREF-16103,39.96,15.19,495,1,1.71,0
TXREF-16104,17.8,14.88,21,4,5.08,0
TXREF-16105,36.26,21.05,308,2,8.56,0
TXREF-16106,110.26,7.39,131,3,2.08,0
TXREF-16107,49.81,20.91,89,1,11.28,1
TXREF-16108,32.01,14.97,82,3,0.73,0
TXREF-16109,176.64,14.87,376,3,9.25,0
TXREF-16110,80.21,11.66,18,1,0.85,0
TXREF-16111,62.68,17.35,117,2,4.96,0
TXREF-16112,43.75,12.79,405,3,3.01,0
TXREF-16113,58.9,11.59,119,3,2.66,0
TXREF-16114,60.29,19.86,229,3,4.2,0
TXREF-16115,7.23,9.93,211,2,5.65,0
TXREF-16116,46.26,18.66,1416,1,6.7,0
TXREF-16117,31.01,22.32,578,5,9.13,0
TXREF-16118,24.29,18.82,23,5,1.73,0
TXREF-16119,30.24,10.92,1179,2,56.7,0
TXREF-16120,11.36,12.04,623,6,2.03,0
TXREF-16121,9.49,15.13,125,3,21.18,0
TXREF-16122,85.41,7.61,590,2,67.01,0
TXREF-16123,48.56,18.34,42,3,30.83,0
TXREF-16124,6.13,22.83,116,2,5.01,0
TXREF-16125,22.99,12.6,292,3,14.35,0
TXREF-16126,65.63,14.83,650,1,11.15,0
TXREF-16127,28.46,14.16,170,3,2.14,0
TXREF-16128,85.32,10.92,225,3,0.75,0
TXREF-16129,74.13,19.51,547,2,10.6,0
TXREF-16130,13.11,5.76,440,5,10.81,0
TXREF-16131,31.4,21.67,207,3,5.07,0
TXREF-16132,25.21,11.96,697,3,11.93,0
TXREF-16133,12.8,10.96,1398,1,6.66,0
TXREF-16134,12.22,17.9,469,3,26.07,0
TXREF-16135,19.49,20.51,80,4,0.32,0
TXREF-16136,21.94,18.98,98,2,99.18,0
TXREF-16137,42.69,13.11,150,2,3.29,0
TXREF-16138,73.84,19.97,941,2,2.7,0
TXREF-16139,50.39,19.81,139,3,38.62,1
TXREF-16140,59.76,13.31,3,2,2.17,0
TXREF-16141,28.73,11.75,389,1,19.54,0
TXREF-16142,53.74,14.76,304,5,35.46,0
TXREF-16143,31.29,12.56,590,3,14.69,0
TXREF-16144,25.33,17.06,649,4,22.63,0
TXREF-16145,136.44,13.54,34,2,15.32,0
TXREF-16146,6.5,12.64,249,5,12.0,0
TXREF-16147,9.04,17.11,545,2,1.61,0
TXREF-16148,45.86,14.73,444,5,9.63,0
TXREF-16149,28.77,16.48,34,1,2.98,0
TXREF-16150,12.37,17.68,139,2,11.87,0
TXREF-16151,16.29,13.06,552,4,4.57,0
TXREF-16152,17.89,14.12,85,4,35.16,0
TXREF-16153,66.19,16.7,1256,2,2.25,0
TXREF-16154,83.34,23.23,302,2,9.36,0
TXREF-16155,113.35,13.67,1400,2,5.92,0
TXREF-16156,11.09,13.28,315,2,29.54,0
TXREF-16157,13.01,21.42,463,1,5.98,0
TXREF-16158,12.38,22.4,480,2,2.4,0
TXREF-16159,88.06,17.51,121,1,1.87,0
TXREF-16160,47.01,11.64,1154,2,3.65,0
TXREF-16161,36.88,12.53,545,1,2.2,0
TXREF-16162,41.07,11.87,205,2,12.94,0
TXREF-16163,33.42,17.94,205,3,3.52,0
TXREF-16164,15.53,7.33,156,3,1.35,0
TXREF-16165,50.37,18.43,867,4,6.32,0
TXREF-16166,30.45,18.53,1435,2,0.76,0
TXREF-16167,14.67,12.19,727,4,23.38,0
TXREF-16168,52.64,17.29,44,2,3.51,0
TXREF-16169,25.62,20.71,1385,1,35.63,0
TXREF-16170,41.01,19.29,7,1,16.36,0
TXREF-16171,31.82,21.48,512,4,5.31,0
TXREF-16172,66.14,21.02,2313,3,18.26,0
TXREF-16173,40.79,9.0,857,4,1.05,0
TXREF-16174,18.43,14.61,464,2,4.78,0
TXREF-16175,43.9,19.9,233,3,5.51,0
TXREF-16176,44.94,12.34,1033,5,3.49,0
TXREF-16177,50.31,21.2,178,1,1.94,0
TXREF-16178,73.39,21.01,392,3,7.11,0
TXREF-16179,22.34,17.15,588,2,14.26,0
TXREF-16180,56.31,15.64,120,2,6.71,0
TXREF-16181,10.06,19.2,92,3,6.64,0
TXREF-16182,31.93,12.33,669,2,3.37,0
TXREF-16183,28.57,11.73,594,2,6.41,0
TXREF-16184,98.74,12.24,370,2,1.46,0
TXREF-16185,31.11,17.93,1069,4,3.11,0
TXREF-16186,53.93,13.74,480,4,1.13,0
TXREF-16187,9.79,20.25,172,3,5.74,0
TXREF-16188,27.02,17.93,765,2,18.4,0
TXREF-16189,18.93,19.88,59,3,3.42,0
TXREF-16190,206.93,15.68,1091,2,2.34,0
TXREF-16191,21.54,16.83,47,3,4.63,0
TXREF-16192,36.7,10.17,462,3,5.74,0
TXREF-16193,38.14,11.46,813,4,4.26,0
TXREF-16194,11.08,20.68,84,3,2.77,0
TXREF-16195,23.84,15.88,13,1,1.03,0
TXREF-16196,46.59,18.3,346,3,6.04,0
TXREF-16197,37.03,18.17,87,1,20.67,0
TXREF-16198,6.64,21.73,1900,5,4.08,0
TXREF-16199,23.14,20.8,141,4,2.6,0
TXREF-16200,72.6,19.05,802,5,5.13,0
TXREF-16201,53.17,21.95,68,2,2.69,0
TXREF-16202,83.68,21.66,392,2,9.45,0
TXREF-16203,17.12,15.46,30,2,2.81,0
TXREF-16204,87.56,15.73,229,2,62.18,0
TXREF-16205,33.72,17.17,1313,3,7.11,0
TXREF-16206,109.55,21.18,342,3,1.48,0
TXREF-16207,34.9,20.24,278,1,8.69,0
TXREF-16208,7.97,14.37,69,2,1.62,0
TXREF-16209,64.17,15.11,386,2,4.15,0
TXREF-16210,25.3,20.66,432,3,1.58,0
TXREF-16211,26.55,21.4,1084,2,0.94,0
TXREF-16212,12.23,18.93,12,1,30.66,0
TXREF-16213,111.94,13.15,849,2,2.69,0
TXREF-16214,23.92,13.11,471,3,2.68,0
TXREF-16215,108.2,13.48,135,4,1.88,0
TXREF-16216,25.52,13.02,6,4,3.76,0
TXREF-16217,17.85,20.01,577,2,8.28,0
TXREF-16218,90.02,21.4,14,1,1.96,0
TXREF-16219,33.02,9.49,783,3,2.85,0
TXREF-16220,33.26,21.97,552,1,4.1,0
TXREF-16221,13.84,15.46,219,2,0.69,0
TXREF-16222,25.04,9.51,698,1,14.19,0
TXREF-16223,47.4,23.01,481,2,15.55,0
TXREF-16224,13.66,19.36,201,2,4.67,0
TXREF-16225,23.61,18.74,187,3,12.7,0
TXREF-16226,25.72,20.18,51,2,20.67,0
TXREF-16227,36.52,8.23,406,4,1.02,0
TXREF-16228,101.02,16.07,783,3,0.15,0
TXREF-16229,28.05,17.09,1661,2,9.21,0
TXREF-16230,21.18,11.77,681,3,3.5,0
TXREF-16231,251.49,13.77,136,3,2.32,1
TXREF-16232,25.49,18.08,4,5,16.18,0
TXREF-16233,30.35,19.72,4,1,23.34,1
TXREF-16234,26.91,13.18,1,4,24.34,0
TXREF-16235,28.52,19.98,139,4,5.18,0
TXREF-16236,36.82,15.01,107,1,25.42,0
TXREF-16237,67.56,21.72,390,2,2.48,0
TXREF-16238,46.57,18.26,1368,1,1.99,0
TXREF-16239,75.6,11.34,540,4,4.89,0
TXREF-16240,73.83,14.74,724,4,5.15,0
TXREF-16241,40.45,21.01,221,2,15.11,0
TXREF-16242,45.65,9.18,44,1,9.4,0
TXREF-16243,77.35,17.94,19,3,1.71,0
TXREF-16244,15.64,16.65,198,2,3.87,0
TXREF-16245,210.34,14.11,46,2,7.14,0
TXREF-16246,24.07,13.16,2071,2,8.63,0
TXREF-16247,27.04,14.0,588,1,2.56,0
TXREF-16248,14.55,16.26,723,2,13.19,0
TXREF-16249,14.86,0.2,519,1,6.72,1
TXREF-16250,70.2,11.86,141,3,1.13,0
TXREF-16251,178.49,12.35,137,1,4.92,0
TXREF-16252,23.14,13.96,190,4,7.44,0
TXREF-16253,44.7,11.02,68,2,9.1,0
TXREF-16254,40.79,15.07,334,2,22.13,0
TXREF-16255,71.53,11.46,380,3,12.41,0
TXREF-16256,172.0,18.24,60,5,39.98,0
TXREF-16257,104.07,20.4,241,1,19.82,0
TXREF-16258,29.32,20.21,590,2,3.3,0
TXREF-16259,50.94,14.46,10,3,2.83,0
TXREF-16260,54.72,16.72,317,2,7.08,0
TXREF-16261,34.31,22.97,339,1,23.42,0
TXREF-16262,15.81,18.61,809,4,0.89,0
TXREF-16263,19.59,14.9,612,3,16.2,0
TXREF-16264,79.57,13.16,339,2,11.31,0
TXREF-16265,85.71,18.02,195,2,4.09,0
TXREF-16266,29.98,18.06,107,1,8.02,0
TXREF-16267,42.01,19.0,446,4,3.01,0
TXREF-16268,82.44,14.85,2,4,12.65,0
TXREF-16269,10.21,20.94,922,1,3.59,0
TXREF-16270,25.24,21.91,362,3,6.6,0
TXREF-16271,148.84,20.55,1298,3,2.99,0
TXREF-16272,43.19,12.52,72,3,22.12,0
TXREF-16273,15.44,9.85,346,2,6.08,0
TXREF-16274,37.88,20.49,548,2,3.19,0
TXREF-16275,72.63,16.11,587,2,1.41,0
TXREF-16276,5.56,15.66,1021,3,7.46,0
TXREF-16277,39.52,12.85,205,3,0.92,0
TXREF-16278,26.63,11.3,523,3,8.92,0
TXREF-16279,10.67,21.08,480,1,1.17,0
TXREF-16280,36.93,14.44,312,3,4.33,0
TXREF-16281,31.56,18.05,227,1,7.37,0
TXREF-16282,34.21,7.79,115,3,0.48,0
TXREF-16283,27.09,19.48,1020,2,23.03,0
TXREF-16284,16.69,12.66,73,3,4.06,0
TXREF-16285,12.21,20.17,183,3,10.67,0
TXREF-16286,21.17,11.74,182,2,3.31,0
TXREF-16287,64.63,14.5,413,1,22.22,0
TXREF-16288,41.17,17.11,302,2,13.92,0
TXREF-16289,33.12,16.67,931,2,2.28,0
TXREF-16290,16.47,13.14,42,3,10.43,0
TXREF-16291,26.6,15.63,484,1,12.1,0
TXREF-16292,59.19,16.16,13,2,2.29,0
TXREF-16293,50.07,13.53,123,1,12.4,0
TXREF-16294,24.69,10.44,184,4,4.24,0
TXREF-16295,5.31,12.0,246,2,50.51,0
TXREF-16296,21.42,12.79,61,1,2.05,0
TXREF-16297,24.59,22.78,242,4,11.4,0
TXREF-16298,18.12,19.1,1400,5,8.03,0
TXREF-16299,25.86,16.9,451,2,6.89,0
TXREF-16300,62.67,11.39,308,2,8.02,0
TXREF-16301,33.89,19.88,107,3,9.62,0
TXREF-16302,70.99,13.75,122,2,97.57,1
TXREF-16303,11.75,16.15,121,4,13.58,0
TXREF-16304,27.95,11.0,106,2,22.29,0
TXREF-16305,8.62,12.55,764,1,0.83,0
TXREF-16306,25.61,17.32,786,2,14.02,0
TXREF-16307,16.4,11.19,756,3,2.36,0
TXREF-16308,87.58,14.18,543,2,4.83,0
TXREF-16309,46.76,15.23,1282,3,10.53,1
TXREF-16310,72.29,10.73,578,2,26.03,1
TXREF-16311,25.56,8.31,418,3,364.59,0
TXREF-16312,16.71,20.06,120,2,2.25,0
TXREF-16313,16.33,20.3,309,2,3.74,0
TXREF-16314,42.15,15.47,193,2,42.12,0
TXREF-16315,128.16,16.08,2110,6,6.25,0
TXREF-16316,46.85,11.17,699,2,1.85,0
TXREF-16317,26.58,18.7,656,2,1.37,0
TXREF-16318,30.39,23.12,317,4,11.83,0
TXREF-16319,34.04,17.72,274,4,9.99,0
TXREF-16320,149.78,15.94,673,2,8.72,0
TXREF-16321,84.62,16.02,215,4,0.42,0
TXREF-16322,41.98,15.9,204,2,1.62,0
TXREF-16323,37.68,15.8,678,4,38.16,0
TXREF-16324,43.19,14.91,595,3,12.63,0
TXREF-16325,49.69,17.1,11,1,5.56,0
TXREF-16326,25.85,11.68,238,3,6.5,0
TXREF-16327,18.96,13.24,248,2,16.33,0
TXREF-16328,73.2,0.66,387,3,58.66,1
TXREF-16329,35.37,14.55,1,4,0.85,0
TXREF-16330,68.93,12.96,857,5,15.44,0
TXREF-16331,113.89,19.2,79,4,5.96,1
TXREF-16332,50.65,19.76,57,4,6.87,0
TXREF-16333,45.07,9.84,392,2,5.52,0
TXREF-16334,348.69,20.51,547,1,6.96,0
TXREF-16335,40.41,14.44,291,4,11.92,0
TXREF-16336,15.88,16.28,14,1,5.59,0
TXREF-16337,28.43,17.47,162,1,6.4,0
TXREF-16338,106.4,22.0,116,3,15.3,0
TXREF-16339,13.71,8.14,123,3,7.98,0
TXREF-16340,20.25,19.09,212,2,5.59,0
TXREF-16341,77.22,16.37,201,2,7.24,0
TXREF-16342,28.63,22.39,1040,2,23.7,0
TXREF-16343,32.16,15.18,668,2,2.5,0
TXREF-16344,75.4,11.78,528,2,13.48,0
TXREF-16345,20.78,14.43,278,5,9.7,0
TXREF-16346,12.09,11.14,238,2,12.48,0
TXREF-16347,12.81,18.0,101,2,16.3,0
TXREF-16348,52.93,14.15,285,4,2.3,0
TXREF-16349,41.95,17.37,417,4,9.2,0
TXREF-16350,21.14,21.28,21,5,38.38,0
TXREF-16351,15.11,21.37,545,2,9.49,0
TXREF-16352,28.65,21.25,90,2,8.98,0
TXREF-16353,77.78,14.08,1057,2,6.51,0
TXREF-16354,19.07,19.37,567,3,2.23,0
TXREF-16355,21.6,22.49,48,3,1.84,0
TXREF-16356,14.77,15.15,802,2,3.56,0
TXREF-16357,26.72,15.1,531,2,16.39,0
TXREF-16358,44.41,17.36,1033,2,71.44,0
TXREF-16359,159.64,15.99,346,2,2.5,0
TXREF-16360,40.72,15.26,649,1,0.38,0
TXREF-16361,33.49,23.46,549,5,3.38,0
TXREF-16362,64.8,9.67,298,3,114.57,0
TXREF-16363,57.47,11.59,1152,2,52.26,0
TXREF-16364,22.97,20.56,597,1,2.59,0
TXREF-16365,182.63,20.93,348,5,3.29,0
TXREF-16366,34.21,15.32,138,2,7.08,0
TXREF-16367,41.27,17.85,632,3,12.96,0
TXREF-16368,51.78,21.34,447,2,9.37,0
TXREF-16369,44.66,11.98,892,6,26.64,0
TXREF-16370,104.41,20.34,45,1,13.35,0
TXREF-16371,22.77,8.0,143,3,43.34,0
TXREF-16372,61.19,20.08,686,2,8.41,0
TXREF-16373,39.19,6.49,161,3,22.08,0
TXREF-16374,70.64,15.05,10,2,4.1,0
TXREF-16375,29.82,19.4,416,4,5.7,0
TXREF-16376,27.05,13.58,92,3,8.02,0
TXREF-16377,58.97,20.33,116,6,7.82,0
TXREF-16378,45.05,11.86,167,3,1.35,0
TXREF-16379,19.29,16.22,975,2,1.14,0
TXREF-16380,91.73,9.4,150,4,13.51,0
TXREF-16381,58.99,17.57,1181,1,127.78,0
TXREF-16382,33.0,11.4,126,2,20.79,0
TXREF-16383,24.85,8.62,25,2,17.28,0
TXREF-16384,45.25,22.31,14,2,9.73,1
TXREF-16385,56.01,18.25,492,1,6.36,0
TXREF-16386,11.05,16.59,33,4,4.48,0
TXREF-16387,45.63,12.24,410,6,6.92,0
TXREF-16388,55.69,13.2,866,2,6.04,0
TXREF-16389,6.4,22.84,44,4,2.48,0
TXREF-16390,40.1,17.67,89,4,30.88,0
TXREF-16391,57.4,15.44,19,4,8.63,0
TXREF-16392,52.89,20.64,517,2,2.93,0
TXREF-16393,62.04,21.35,227,3,6.12,0
TXREF-16394,27.5,17.27,1244,1,2.4,0
TXREF-16395,16.47,15.13,40,4,16.7,0
TXREF-16396,9.53,17.49,392,2,15.07,0
TXREF-16397,76.43,13.92,11,4,3.58,0
TXREF-16398,57.75,17.68,27,1,3.21,0
TXREF-16399,80.75,18.69,300,1,1.67,0
TXREF-16400,20.65,18.97,287,2,9.59,0
TXREF-16401,62.1,15.21,270,1,8.92,0
TXREF-16402,11.8,17.89,59,2,9.52,0
TXREF-16403,18.61,13.53,215,3,1.59,0
TXREF-16404,38.12,17.58,661,3,3.31,0
TXREF-16405,56.12,14.32,7,1,12.31,0
TXREF-16406,116.62,20.55,347,4,12.76,0
TXREF-16407,29.29,17.84,485,3,4.65,0
TXREF-16408,18.67,16.29,358,2,2.1,0
TXREF-16409,17.99,11.63,104,1,6.86,0
TXREF-16410,21.22,17.55,845,2,18.2,0
TXREF-16411,172.28,21.81,1010,2,7.2,0
TXREF-16412,60.04,21.29,269,5,4.08,0
TXREF-16413,77.56,20.1,812,2,3.78,0
TXREF-16414,29.31,13.0,1821,1,2.53,0
TXREF-16415,34.77,14.61,185,1,0.94,0
TXREF-16416,57.6,13.11,101,4,7.2,0
TXREF-16417,24.19,13.13,75,4,2.42,0
TXREF-16418,28.23,21.72,7,3,29.65,1
TXREF-16419,21.42,23.98,1606,1,9.17,0
TXREF-16420,25.22,20.37,371,3,14.84,0
TXREF-16421,36.06,14.49,651,1,6.08,0
TXREF-16422,19.27,10.08,243,4,7.28,0
TXREF-16423,42.77,9.96,621,1,12.59,0
TXREF-16424,42.73,13.74,657,3,2.69,0
TXREF-16425,30.6,19.82,920,2,5.61,0
TXREF-16426,19.19,19.86,196,1,25.7,0
TXREF-16427,37.55,12.84,7,3,17.26,0
TXREF-16428,24.2,19.01,546,3,1.14,0
TXREF-16429,36.0,17.91,515,2,1.0,0
TXREF-16430,76.76,21.38,512,4,1.98,0
TXREF-16431,14.12,16.08,1456,3,1.2,0
TXREF-16432,166.49,12.17,52,2,9.07,0
TXREF-16433,33.04,21.83,20,1,7.44,0
TXREF-16434,46.83,20.06,363,2,5.79,0
TXREF-16435,20.25,11.24,549,2,9.01,0
TXREF-16436,79.23,15.69,563,1,9.29,0
TXREF-16437,31.8,6.27,1124,3,10.27,0
TXREF-16438,26.21,18.05,290,2,14.0,0
TXREF-16439,23.0,20.17,123,4,20.86,0
TXREF-16440,28.69,13.73,29,3,11.83,1
TXREF-16441,47.05,21.53,509,4,1.85,0
TXREF-16442,39.43,10.88,693,2,25.84,0
TXREF-16443,33.83,10.63,7,1,31.1,1
TXREF-16444,20.86,15.67,42,1,5.69,0
TXREF-16445,20.01,23.82,194,3,2.61,0
TXREF-16446,24.98,11.17,410,2,4.18,0
TXREF-16447,48.49,15.73,202,2,3.65,0
TXREF-16448,56.08,15.79,61,6,55.01,0
TXREF-16449,61.8,12.79,99,3,1.79,0
TXREF-16450,34.78,0.17,939,4,20.24,0
TXREF-16451,45.89,13.88,605,3,38.57,0
TXREF-16452,30.84,15.17,423,1,28.31,0
TXREF-16453,9.93,19.5,1731,5,8.11,0
TXREF-16454,29.8,12.1,811,2,3.58,0
TXREF-16455,26.57,15.49,314,3,0.55,0
TXREF-16456,16.48,19.91,943,2,7.78,0
TXREF-16457,23.14,11.54,373,4,5.5,0
TXREF-16458,38.37,18.46,53,1,3.93,0
TXREF-16459,15.4,22.78,211,3,5.16,0
TXREF-16460,20.87,14.93,707,7,11.06,0
TXREF-16461,106.11,9.95,1294,4,0.42,0
TXREF-16462,10.98,12.47,151,2,15.35,0
TXREF-16463,30.51,11.58,225,2,5.14,0
TXREF-16464,15.03,15.22,935,3,8.78,0
TXREF-16465,20.26,14.98,1205,2,2.1,0
TXREF-16466,30.19,11.96,569,1,7.85,0
TXREF-16467,17.1,19.94,75,3,47.56,0
TXREF-16468,52.63,14.27,244,4,21.97,0
TXREF-16469,92.1,12.54,1209,2,1.69,0
TXREF-16470,63.82,10.09,180,2,5.37,0
TXREF-16471,72.8,11.14,230,2,10.86,0
TXREF-16472,12.89,23.94,514,1,22.26,0
TXREF-16473,29.22,23.66,7,2,4.18,0
TXREF-16474,48.74,21.9,130,1,21.61,0
TXREF-16475,65.19,19.25,282,4,2.37,0
TXREF-16476,123.03,15.2,126,1,5.28,0
TXREF-16477,75.17,16.69,611,1,27.05,0
TXREF-16478,66.39,15.57,257,3,4.36,0
TXREF-16479,231.87,16.07,394,3,1.87,0
TXREF-16480,37.31,22.38,248,3,9.16,0
TXREF-16481,28.27,20.38,262,3,5.73,0
TXREF-16482,39.56,23.05,473,3,1.02,0
TXREF-16483,18.01,19.08,595,2,14.16,0
TXREF-16484,36.55,15.27,199,3,8.09,0
TXREF-16485,10.04,21.3,217,2,1.21,0
TXREF-16486,23.78,14.35,40,3,17.32,0
TXREF-16487,32.04,17.76,756,3,7.78,0
TXREF-16488,68.97,9.87,65,3,28.35,1
TXREF-16489,77.48,0.76,19,2,8.56,0
TXREF-16490,17.4,21.27,1399,3,4.21,0
TXREF-16491,155.2,13.76,1217,2,6.38,0
TXREF-16492,38.74,14.15,375,1,5.9,0
TXREF-16493,41.38,11.63,239,2,8.13,0
TXREF-16494,10.86,20.0,316,6,7.36,0
TXREF-16495,22.28,19.79,76,2,2.16,0
TXREF-16496,74.13,8.53,27,3,5.88,0
TXREF-16497,39.34,13.08,124,2,17.25,0
TXREF-16498,37.62,13.81,226,1,8.41,0
TXREF-16499,41.0,19.9,400,5,1.23,0
TXREF-16500,12.32,20.17,421,4,22.26,0
TXREF-16501,32.47,19.74,40,1,3.43,0
TXREF-16502,95.97,16.6,374,5,0.58,0
TXREF-16503,76.13,16.36,293,3,23.89,1
TXREF-16504,31.81,15.17,293,4,1.04,0
